version,paper_universe,setup_id,ticker,confirm_time_utc,observed_run_time_utc,theoretical_next_bar_time_utc,theoretical_next_bar_open,structural_stop,level,level_touches,breakout_i,retest_i,confirm_i,entry_i,status,note
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|NFLX|2T|864|865|866,NFLX,2026-08-10 15:30:00+00:00,2026-08-10 17:40:07.064141+00:00,2026-08-10 16:30:00+00:00,75.73999786376953,72.99230867707342,74.52499771118164,2,864,865,866,867,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|HCA|2T|851|856|857,HCA,2026-08-12 16:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-12 17:30:00+00:00,413.1700134277344,407.1158866954565,411.1399993896485,2,851,856,857,858,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ZTS|4T|847|851|853,ZTS,2026-08-11 19:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-12 13:30:00+00:00,74.38999938964844,71.19382566080345,75.07500076293945,4,847,851,853,854,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BMY|2T|842|844|845,BMY,2026-08-10 18:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-10 19:30:00+00:00,65.16999816894531,63.93000533183661,64.95249938964844,2,842,844,845,846,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|KHC|3T|861|863|864,KHC,2026-08-13 16:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 17:30:00+00:00,25.065000534057617,24.041525764609684,25.04010009765625,3,861,863,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|KR|2T|855|860|861,KR,2026-08-13 13:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 14:30:00+00:00,56.900001525878906,55.80577428537615,55.86000061035156,2,855,860,861,862,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|TFC|3T|846|848|849,TFC,2026-08-11 15:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 16:30:00+00:00,52.28499984741211,51.74270452031399,51.845001220703125,3,846,848,849,850,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PRU|3T|861|863|864,PRU,2026-08-13 16:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 17:30:00+00:00,123.77999877929688,121.66061667602258,123.6050033569336,3,861,863,864,865,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|OXY|2T|841|842|843,OXY,2026-08-10 16:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-10 17:30:00+00:00,58.525001525878906,54.96760925665264,57.875,2,841,842,843,844,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|KMI|2T|847|848|849,KMI,2026-08-11 15:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 16:30:00+00:00,31.565000534057617,30.7162050192867,31.394999504089355,2,847,848,849,850,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|WMB|2T|844|845|846,WMB,2026-08-10 19:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 13:30:00+00:00,72.12999725341797,70.09784465812442,71.57999801635742,2,844,845,846,847,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|HAL|2T|845|846|847,HAL,2026-08-11 13:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 14:30:00+00:00,33.810001373291016,31.698964102128024,33.61344909667969,2,845,846,847,848,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|STLD|2T|842|843|845,STLD,2026-08-10 18:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-10 19:30:00+00:00,268.4700012207031,255.1924729802849,267.09999084472656,2,842,843,845,846,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|NSC|2T|861|863|865,NSC,2026-08-13 17:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 18:30:00+00:00,339.69000244140625,332.075175937363,338.3300018310547,2,861,863,865,866,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|TT|2T|863|864|865,TT,2026-08-13 17:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-13 18:30:00+00:00,482.26611328125,478.8106242172493,480.6049957275391,2,863,864,865,866,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PYPL|2T|846|850|851,PYPL,2026-08-11 17:30:00+00:00,2026-08-13 21:27:34.242205+00:00,2026-08-11 18:30:00+00:00,58.994998931884766,58.284610027632745,58.77495002746582,2,846,850,851,852,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PG|2T|855|859|861,PG,2026-08-13 13:30:00+00:00,2026-08-14 05:16:58.531271+00:00,2026-08-13 14:30:00+00:00,145.27000427246094,143.72325482911856,144.13249969482422,2,855,859,861,862,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|XOM|2T|866|867|868,XOM,2026-08-14 13:30:00+00:00,2026-08-14 17:41:45.039277+00:00,2026-08-14 14:30:00+00:00,161.02810668945312,157.1614574487544,158.64000701904297,2,866,867,868,869,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|ABBV|5T|861|865|867,ABBV,2026-08-13 19:30:00+00:00,2026-08-14 17:41:45.039277+00:00,2026-08-14 13:30:00+00:00,250.6000061035156,246.5807337504967,249.743896484375,5,861,865,867,868,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PEP|3T|861|866|867,PEP,2026-08-13 19:30:00+00:00,2026-08-14 17:41:45.039277+00:00,2026-08-14 13:30:00+00:00,140.6199951171875,136.55466109319312,140.25,3,861,866,867,868,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BAC|2T|865|866|868,BAC,2026-08-14 13:30:00+00:00,2026-08-14 17:41:45.039277+00:00,2026-08-14 14:30:00+00:00,64.33999633789062,63.75098730868816,63.98500061035156,2,865,866,868,869,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CVX|4T|865|866|867,CVX,2026-08-13 19:30:00+00:00,2026-08-14 17:41:45.039277+00:00,2026-08-14 13:30:00+00:00,198.8699951171875,193.4966425200412,197.5062561035156,4,865,866,867,868,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|GE|2T|865|868|870,GE,2026-08-14 15:30:00+00:00,2026-08-14 17:41:45.039277+00:00,2026-08-14 16:30:00+00:00,365.3399963378906,359.2378922770535,362.125,2,865,868,870,871,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|RTX|2T|865|866|868,RTX,2026-08-14 13:30:00+00:00,2026-08-14 17:41:45.039277+00:00,2026-08-14 14:30:00+00:00,221.19000244140625,218.52075485271888,220.4800033569336,2,865,866,868,869,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|GILD|2T|861|866|867,GILD,2026-08-13 19:30:00+00:00,2026-08-14 17:41:45.039277+00:00,2026-08-14 13:30:00+00:00,136.80999755859375,133.02983468794216,136.98250579833984,2,861,866,867,868,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CME|7T|866|867|868,CME,2026-08-14 13:30:00+00:00,2026-08-14 17:41:45.039277+00:00,2026-08-14 14:30:00+00:00,267.92999267578125,260.9746849789857,265.9497985839844,7,866,867,868,869,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|PM|3T|867|868|869,PM,2026-08-14 14:30:00+00:00,2026-08-14 17:41:45.039277+00:00,2026-08-14 15:30:00+00:00,189.884994506836,185.1457915696192,188.47000122070312,3,867,868,869,870,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|C|3T|861|866|868,C,2026-08-14 13:30:00+00:00,2026-08-14 17:41:45.039277+00:00,2026-08-14 14:30:00+00:00,139.42100524902344,137.2028058214146,138.5850067138672,3,861,866,868,869,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|APD|3T|865|866|867,APD,2026-08-13 19:30:00+00:00,2026-08-14 17:41:45.039277+00:00,2026-08-14 13:30:00+00:00,305.9100036621094,302.23260791036574,304.510009765625,3,865,866,867,868,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CI|3T|868|869|870,CI,2026-08-14 15:30:00+00:00,2026-08-14 17:41:45.039277+00:00,2026-08-14 16:30:00+00:00,281.4549865722656,270.9523990190457,279.6400146484375,3,868,869,870,871,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|TFC|2T|865|866|868,TFC,2026-08-14 13:30:00+00:00,2026-08-14 17:41:45.039277+00:00,2026-08-14 14:30:00+00:00,53.16999816894531,52.176299537778974,52.970001220703125,2,865,866,868,869,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MET|5T|861|866|867,MET,2026-08-13 19:30:00+00:00,2026-08-14 17:41:45.039277+00:00,2026-08-14 13:30:00+00:00,97.73999786376952,96.38481040038764,97.33000183105467,5,861,866,867,868,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|KMI|3T|864|868|870,KMI,2026-08-14 15:30:00+00:00,2026-08-14 17:41:45.039277+00:00,2026-08-14 16:30:00+00:00,32.65999984741211,31.5219487621778,32.27880096435547,3,864,868,870,871,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|WMB|6T|868|869|870,WMB,2026-08-14 15:30:00+00:00,2026-08-14 17:41:45.039277+00:00,2026-08-14 16:30:00+00:00,74.5199966430664,72.92219956082745,73.8849983215332,6,868,869,870,871,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|AMD|4T|868|870|871,AMD,2026-08-14 16:30:00+00:00,2026-08-14 20:16:51.097080+00:00,2026-08-14 17:30:00+00:00,502.6799926757813,463.31418799479377,497.3499603271485,4,868,870,871,872,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MA|2T|866|869|871,MA,2026-08-14 16:30:00+00:00,2026-08-14 20:16:51.097080+00:00,2026-08-14 17:30:00+00:00,568.5,555.2931961104056,565.1771850585938,2,866,869,871,872,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MDLZ|4T|867|869|871,MDLZ,2026-08-14 16:30:00+00:00,2026-08-14 20:16:51.097080+00:00,2026-08-14 17:30:00+00:00,63.68000030517578,60.83523079672951,63.517499923706055,4,867,869,871,872,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|CME|7T|866|867|869,CME,2026-08-14 14:30:00+00:00,2026-08-14 20:16:51.097080+00:00,2026-08-14 15:30:00+00:00,268.2650146484375,260.9639225567911,265.9497985839844,7,866,867,869,870,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|NOC|3T|868|869|871,NOC,2026-08-14 16:30:00+00:00,2026-08-14 20:16:51.097080+00:00,2026-08-14 17:30:00+00:00,585.3699951171875,571.0454170278625,580.75,3,868,869,871,872,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|BMY|3T|870|871|872,BMY,2026-08-14 17:30:00+00:00,2026-08-14 20:16:51.097080+00:00,2026-08-14 18:30:00+00:00,64.29499816894531,63.422723263913824,63.90999984741211,3,870,871,872,873,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|HAL|2T|868|869|871,HAL,2026-08-14 16:30:00+00:00,2026-08-14 20:16:51.097080+00:00,2026-08-14 17:30:00+00:00,34.47999954223633,32.60487051383509,33.95000076293945,2,868,869,871,872,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|SNPS|2T|869|870|871,SNPS,2026-08-14 16:30:00+00:00,2026-08-14 20:16:51.097080+00:00,2026-08-14 17:30:00+00:00,422.8399963378906,402.7767430993521,415.3699951171875,2,869,870,871,872,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|AMD|5T|868|870|871,AMD,2026-08-14 16:30:00+00:00,2026-08-14 21:46:34.940700+00:00,2026-08-14 17:30:00+00:00,502.67999267578125,463.31113554718434,497.9800109863281,5,868,870,871,872,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|TMUS|3T|866|872|873,TMUS,2026-08-14 18:30:00+00:00,2026-08-14 21:46:34.940700+00:00,2026-08-14 19:30:00+00:00,182.2899932861328,175.4072747245078,181.76589965820312,3,866,872,873,874,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
v0.24,US147_FROZEN_2026-08-09,NLEVEL_RR|MRK|2T|871|872|873,MRK,2026-08-14 18:30:00+00:00,2026-08-14 21:46:34.940700+00:00,2026-08-14 19:30:00+00:00,135.86000061035156,133.15629808508993,135.0,2,871,872,873,874,ENTRY_BAR_ALREADY_AVAILABLE,Prospective shadow signal only; no order placed.
